lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-81.6943605	41.49932	locality	approximate	cleveland, oh, usa	41.5992571	41.390628	-81.5327439	-81.878976	NA	united states	cuyahoga county	ohio	cleveland	NA	NA	NA	Cleveland,OH
-93.4263416	45.8321825	locality	approximate	ogilvie, mn 56358, usa	45.8391809	45.8214429	-93.4091591	-93.4380939	56358	united states	kanabec county	minnesota	ogilvie	NA	NA	NA	Ogilvie,MN
-88.4834419	43.8113769	locality	approximate	north fond du lac, wi 54937, usa	43.8254899	43.79524	-88.470086	-88.5048541	54937	united states	fond du lac county	wisconsin	north fond du lac	NA	NA	NA	North+Fond+du+Llac,WI
-81.5157535	27.6648274	administrative_area_level_1	approximate	florida, usa	32.546153	20.508621	-76.227424	-91.751105	NA	united states	NA	florida	NA	NA	NA	NA	Clermont+Hwy+27+12+mi.south,FL
-85.3863599	40.1933767	locality	approximate	muncie, in, usa	40.2406969	40.1491029	-85.320673	-85.454449	NA	united states	delaware county	indiana	muncie	NA	NA	NA	Muncie,IN
-71.3972815	41.8531773	neighborhood	approximate	hope, providence, ri, usa	41.8566001	41.8462	-71.3910128	-71.4097591	NA	united states	providence county	rhode island	providence	NA	NA	NA	Hope,RI
-72.479037	41.8186802	locality	approximate	vernon, ct, usa	41.8744895	41.798499	-72.418891	-72.50753	NA	united states	tolland county	connecticut	vernon	NA	NA	NA	Vernon,CT
-75.5551858	40.5159304	locality	approximate	macungie, pa, usa	40.5293651	40.5049599	-75.540566	-75.5643481	NA	united states	lehigh county	pennsylvania	macungie	NA	NA	NA	Macungie,PA
-72.827915	41.8540094	locality	approximate	simsbury, ct, usa	41.9207959	41.8161299	-72.758639	-72.876644	NA	united states	hartford county	connecticut	simsbury	NA	NA	NA	Simsbury,CT
-73.9395687	42.8142432	locality	approximate	schenectady, ny, usa	42.8436971	42.7634319	-73.893042	-73.983245	NA	united states	schenectady county	new york	schenectady	NA	NA	NA	Schenectady,NY
-87.6314312	41.4444791	locality	approximate	crete, il, usa	41.470035	41.4202877	-87.5768839	-87.661478	NA	united states	will county	illinois	crete	NA	NA	NA	Crete,IL
-74.8138334	44.628683	locality	approximate	parishville, ny, usa	44.642514	44.610478	-74.7809	-74.822585	NA	united states	st. lawrence county	new york	parishville	NA	NA	NA	Parishville,NY
-94.8858492	47.4875361	locality	approximate	bemidji, mn 56601, usa	47.5269	47.4245639	-94.799758	-94.9494299	56601	united states	beltrami county	minnesota	bemidji	NA	NA	NA	Bemidji,MN
-97.0819541	32.8370727	locality	approximate	euless, tx, usa	32.881659	32.8107971	-97.0330878	-97.1559829	NA	united states	tarrant county	texas	euless	NA	NA	NA	Euless,TX
-71.6101011	44.3731103	locality	approximate	whitefield, nh, usa	44.44529	44.3047859	-71.524428	-71.6867539	NA	united states	coos county	new hampshire	whitefield	NA	NA	NA	Whitefield,NH
-116.4668036	33.7805388	locality	approximate	cathedral city, ca, usa	33.889116	33.7560901	-116.43621	-116.493555	NA	united states	riverside county	california	cathedral city	NA	NA	NA	Cathedral+City,CA
-111.9068824	40.8485564	locality	approximate	north salt lake, ut, usa	40.866734	40.821945	-111.8730619	-111.966884	NA	united states	davis county	utah	north salt lake	NA	NA	NA	North+Salt+Lake,UT
-104.7613633	39.5186002	locality	approximate	parker, co, usa	39.56609	39.4500209	-104.7083891	-104.822989	NA	united states	douglas county	colorado	parker	NA	NA	NA	Parker,CO
-79.7565197	40.7241094	locality	approximate	sarver, pa, usa	40.7422732	40.7109408	-79.7363687	-79.7848818	NA	united states	butler county	pennsylvania	sarver	NA	NA	NA	Sarver,PA
-116.3744556	33.7222445	locality	approximate	palm desert, ca, usa	33.8103629	33.670671	-116.302079	-116.425925	NA	united states	riverside county	california	palm desert	NA	NA	NA	Palm+Desert,CA
-81.5567846	38.1914912	locality	approximate	winifrede, wv 25214, usa	38.2002603	38.1827211	-81.5407772	-81.572792	25214	united states	kanawha county	west virginia	winifrede	NA	NA	NA	Winifrede,WV
-70.468437	43.9015631	locality	approximate	raymond, me, usa	44.0127929	43.8423188	-70.3747401	-70.5294452	NA	united states	cumberland county	maine	raymond	NA	NA	NA	Raymond,ME
-122.8553725	45.143731	locality	approximate	woodburn, or, usa	45.1628089	45.127862	-122.822429	-122.8933611	NA	united states	marion county	oregon	woodburn	NA	NA	NA	Woodburn,OR
-71.6411997	42.3195556	locality	approximate	northborough, ma, usa	42.364924	42.278593	-71.580294	-71.6896511	NA	united states	worcester county	massachusetts	northborough	NA	NA	NA	Northborough,MA
-122.5770322	45.1473445	locality	approximate	molalla, or 97038, usa	45.162847	45.1371501	-122.558476	-122.6125401	97038	united states	clackamas county	oregon	molalla	NA	NA	NA	Molalla,OR
-96.9030365	29.6819003	locality	approximate	schulenburg, tx 78956, usa	29.699559	29.666542	-96.889953	-96.9315561	78956	united states	fayette county	texas	schulenburg	NA	NA	NA	Schulenburg,TX
-81.1768813	35.9216748	locality	approximate	township of taylorsville, nc 28681, usa	35.935083	35.899494	-81.1440381	-81.1928859	28681	united states	alexander county	north carolina	township of taylorsville	NA	NA	NA	Taylorsville,NC
-84.3265854	32.8881879	locality	approximate	thomaston, ga 30286, usa	32.9298019	32.851247	-84.2914231	-84.371809	30286	united states	upson county	georgia	thomaston	NA	NA	NA	Thomaston,GA
-74.9108525	41.4774355	locality	approximate	barryville, ny, usa	41.4810388	41.4744945	-74.9053491	-74.9261992	NA	united states	sullivan county	new york	barryville	NA	NA	NA	Barryville,NY
-77.885246	44.4344001	locality	approximate	havelock, on k0l, canada	44.4396531	44.4243794	-77.8699474	-77.8960653	NA	canada	peterborough county	ontario	havelock	NA	NA	NA	Havelock+,ON
-69.5905815	45.4594863	locality	approximate	greenville, me, usa	45.5346909	45.399591	-69.472809	-69.6244789	NA	united states	piscataquis county	maine	greenville	NA	NA	NA	Greenville,ME
-80.085059	42.1292241	locality	approximate	erie, pa, usa	42.1535009	42.077238	-80.003376	-80.138518	NA	united states	erie county	pennsylvania	erie	NA	NA	NA	Erie,PA
-71.3824374	42.4072107	administrative_area_level_1	approximate	massachusetts, usa	42.88679	41.2390897	-69.9285511	-73.5081419	NA	united states	NA	massachusetts	NA	NA	NA	NA	Biddeford+Pool,MA
-77.4010762	35.529051	locality	approximate	winterville, nc, usa	35.556281	35.4876209	-77.370878	-77.4325661	NA	united states	pitt county	north carolina	winterville	NA	NA	NA	Winterville,NC
-82.2859247	27.937801	locality	approximate	brandon, fl, usa	27.9780931	27.87887	-82.2438568	-82.3438948	NA	united states	hillsborough county	florida	brandon	NA	NA	NA	Brandon,FL
-78.1875167	42.9981156	locality	approximate	batavia, ny 14020, usa	43.017361	42.980779	-78.149896	-78.212848	14020	united states	genesee county	new york	batavia	NA	NA	NA	Batavia,NY
-108.4846114	50.0940772	locality	approximate	gull lake, sk s0n, canada	50.106005	50.0876979	-108.4737949	-108.497134	NA	canada	division no. 8	saskatchewan	gull lake	NA	NA	NA	Gull+Lake+,SK
-87.8486613	41.4958665	locality	approximate	frankfort, il, usa	41.5286259	41.441033	-87.780594	-87.907476	NA	united states	will county	illinois	frankfort	NA	NA	NA	Frankfort,IL
-89.6787104	40.8617037	locality	approximate	dunlap, il 61525, usa	40.8674599	40.8445039	-89.672579	-89.6876939	61525	united states	peoria county	illinois	dunlap	NA	NA	NA	Dunlap,IL
-82.4571776	27.950575	locality	approximate	tampa, fl, usa	28.1714781	27.82106	-82.2597409	-82.6486546	NA	united states	hillsborough county	florida	tampa	NA	NA	NA	Tampa+,FL
-76.9105483	38.6265124	locality	approximate	waldorf, md, usa	38.6612699	38.6087599	-76.8420259	-76.9985959	NA	united states	charles county	maryland	waldorf	NA	NA	NA	Waldorf,MD
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-90.8515311	44.2946833	locality	approximate	black river falls, wi 54615, usa	44.3169288	44.2776399	-90.801158	-90.8734449	54615	united states	jackson county	wisconsin	black river falls	NA	NA	NA	Black+River+Falls,WI
-81.2420473	41.1575566	locality	approximate	ravenna, oh 44266, usa	41.1907911	41.1383749	-81.2131341	-81.2789239	44266	united states	portage county	ohio	ravenna	NA	NA	NA	Ravenna,OH
-122.7094767	42.1945758	locality	approximate	ashland, or 97520, usa	42.216158	42.1671954	-122.6510641	-122.735963	97520	united states	jackson county	oregon	ashland	NA	NA	NA	Ashland,OR
-81.609844	41.127833	locality	approximate	fairlawn, oh, usa	41.1499261	41.1087969	-81.5873698	-81.657281	NA	united states	summit county	ohio	fairlawn	NA	NA	NA	Fairlawn,OH
-76.4782965	40.4137017	locality	approximate	jonestown, pa, usa	40.420944	40.403666	-76.471858	-76.4894159	NA	united states	lebanon county	pennsylvania	jonestown	NA	NA	NA	Jonestown,PA
-93.4665731	35.4714724	locality	approximate	clarksville, ar 72830, usa	35.4983109	35.42264	-93.4176941	-93.5385791	72830	united states	johnson county	arkansas	clarksville	NA	NA	NA	Clarksville,AR
-122.5910056	48.8464991	locality	approximate	ferndale, wa, usa	48.8846309	48.8170919	-122.5479531	-122.627943	NA	united states	whatcom county	washington	ferndale	NA	NA	NA	Ferndale,WA
-79.461256	44.059187	locality	approximate	newmarket, on, canada	44.083833	44.01673	-79.4126239	-79.509788	NA	canada	york regional municipality	ontario	newmarket	NA	NA	NA	Newmarket+,ON
-74.0218063	41.0589855	locality	approximate	pearl river, ny, usa	41.0802171	41.030797	-73.967353	-74.0511848	NA	united states	rockland county	new york	pearl river	NA	NA	NA	Pearl+River,NY
-111.7646778	34.7794882	hospital	approximate	parking area #1, slide rock road, sedona, az 86351, usa	34.7808371802915	34.7781392197085	-111.763328819709	-111.766026780291	86351	united states	yavapai county	arizona	sedona	slide rock road	NA	parking area #1	Sedona+area,AZ
-72.7234481	43.1734338	locality	approximate	windham, vt, usa	43.2332491	43.122066	-72.67716	-72.7744759	NA	united states	windham county	vermont	windham	NA	NA	NA	Windham,VT
-85.8054879	30.1765914	locality	approximate	panama city beach, fl, usa	30.2967561	30.165091	-85.786163	-85.958015	NA	united states	bay county	florida	panama city beach	NA	NA	NA	Panama+City+Beach,FL
-92.6238082	44.8613563	locality	approximate	river falls, wi 54022, usa	44.9012491	44.829553	-92.5796159	-92.6499109	54022	united states	pierce county	wisconsin	river falls	NA	NA	NA	River+Falls,WI
-83.9879625	33.9562149	locality	approximate	lawrenceville, ga, usa	33.990437	33.912095	-83.9514349	-84.0462911	NA	united states	gwinnett county	georgia	lawrenceville	NA	NA	NA	Lawrenceville,GA
-81.8603778	30.0688512	locality	approximate	middleburg, fl, usa	30.109761	30.0011491	-81.8430559	-81.932656	NA	united states	clay county	florida	middleburg	NA	NA	NA	Middleburg,FL
