"long","lat","locale"
"-121.91662","36.61774",9
"-82.542414","36.621664",2
"-93.940707","36.62333",1
"-119.691869","36.623402",1
"-95.951734","36.624717",1
"-88.279562","36.625349",13
"-120.282776","36.632595",1
"-93.432117","36.638577",2
"-81.194296","36.638835",3
"-121.622188","36.64152",33
"-81.742678","36.645463",2
"-82.785426","36.646425",2
"-87.417701","36.648461",1
"-90.810644","36.650121",4
"-78.350388","36.655033",1
"-116.004795","36.655797",20
"-87.458858","36.657253",1
"-87.65835","36.65838",1
"-78.387883","36.66062",1
"-93.235798","36.660981",11
"-97.841842","36.661992",1
"-87.402175","36.662969",1
"-93.458126","36.663598",1
"-87.460462","36.663786",4
"-87.44279","36.66505",1
"-105.469436","36.665925",2
"-94.419201","36.666988",2
"-86.85194","36.66754",1
"-85.856306","36.669398",1
"-83.693159","36.669566",5
"-119.398857","36.669807",3
"-89.996555","36.67072",1
"-82.742105","36.677042",1
"-79.37308","36.67986",3
"-121.806577","36.680918",6
"-79.86626","36.681298",4
"-76.942233","36.682635",4
"-121.807809","36.683377",1
"-86.786514","36.684118",1
"-121.80217","36.6844",5
"-81.361748","36.688587",2
"-100.272085","36.688919",1
"-80.251601","36.689183",1
"-114.651381","36.691647",2
"-77.539622","36.691851",1
"-91.397129","36.692896",1
"-94.96302","36.69369",1
"-80.776569","36.694308",3
"-119.2001","36.69447",2
"-77.535517","36.694745",1
"-95.631607","36.69908",1
"-80.353031","36.700218",2
"-80.686824","36.706043",1
"-78.281204","36.70774",1
"-119.55597","36.70801",3
"-79.928634","36.708911",1
"-93.161847","36.71395",1
"-110.25896","36.71435",4
"-87.150248","36.714895",1
"-88.651839","36.715599",6
"-83.766776","36.715863",2
"-77.06802","36.71626",2
"-80.806692","36.716283",1
"-78.168729","36.717223",2
"-119.812681","36.721375",1
"-84.467609","36.721677",1
"-82.256139","36.721945",1
"-120.05988","36.72356",4
"-85.700865","36.723634",2
"-95.197639","36.723649",1
"-88.652009","36.723872",1
"-80.967205","36.724714",4
"-93.107824","36.726771",3
"-96.067573","36.728272",8
"-101.426147","36.729713",2
"-93.51019","36.73006",1
"-80.67507","36.730347",6
"-83.33573","36.731332",1
"-79.975528","36.735045",1
"-97.18908","36.736868",9
"-94.409579","36.738049",1
"-119.12095","36.73828",1
"-108.179821","36.738444",1
"-108.39564","36.73917",1
"-82.026738","36.740217",10
"-108.178691","36.740321",24
"-84.480987","36.74039",1
"-86.583305","36.740598",5
"-76.567235","36.741161",1
"-108.318698","36.742972",2
"-83.22336","36.743491",1
"-81.773242","36.74578",1
"-91.882912","36.74651",4
"-84.139406","36.747032",3
"-76.218759","36.749991",35
"-93.377273","36.750017",1
"-120.38156","36.75356",2
"-76.207708","36.75515",1
"-83.032536","36.75823",1
"-89.334246","36.758552",1
"-103.833821","36.75994",1
"-81.8629","36.76039",2
"-121.274795","36.761702",1
"-88.29531","36.76478",2
"-85.408741","36.769106",1
"-78.425379","36.771496",1
"-121.669669","36.775791",3
"-88.144197","36.77672",1
"-92.21738","36.777",1
"-90.440688","36.778764",3
"-88.06336","36.77922",1
"-121.735759","36.782556",1
"-86.188104","36.783817",8
"-79.60708","36.785155",1
"-81.388192","36.787066",1
"-85.411476","36.789293",1
"-95.93554","36.79592",1
"-121.76066","36.797555",1
"-81.68234","36.79845",5
"-108.08058","36.79932",1
"-87.828578","36.80201",4
"-120.01627","36.80217",1
"-93.46658","36.80534",1
"-114.072236","36.810062",8
"-83.894888","36.810109",4
"-87.153324","36.810544",1
"-101.216333","36.810851",2
"-80.58895","36.812134",1
"-76.272016","36.815856",1
"-116.609372","36.819857",5
"-119.68019","36.825296",40
"-98.640045","36.826594",3
"-121.3924","36.828078",29
"-89.756518","36.828337",1
"-83.7702","36.82898",1
"-79.412735","36.830785",6
"-81.597841","36.832324",7
"-100.51773","36.834113",2
"-76.298274","36.835426",24
"-86.88835","36.8357",1
"-93.229058","36.83595",1
"-83.223251","36.839806",1
"-94.61106","36.84146",1
"-107.818288","36.842198",5
"-87.539554","36.842315",1
"-94.854482","36.842401",9
"-83.32185","36.84314",3
"-76.12036","36.844004",116
"-76.713731","36.845054",4
"-86.882321","36.845273",1
"-121.538","36.84551",2
"-88.239199","36.846722",1
"-83.302444","36.850862",1
"-87.488695","36.853603",1
"-84.184688","36.854371",5
"-121.545972","36.855104",1
"-76.411543","36.855968",1
"-112.836996","36.856316",1
"-87.177881","36.862405",1
"-119.734947","36.862603",135
"-86.71027","36.86421",1
"-84.8254","36.8674",4
"-79.646506","36.871794",1
"-76.553061","36.874916",11
"-78.748218","36.875823",1
"-87.471106","36.876568",9
"-91.895914","36.876581",1
"-89.58786","36.87672",8
"-79.241687","36.879305",1
"-86.050772","36.880772",2
"-89.296639","36.885612",2
"-76.900225","36.887634",1
"-87.192778","36.888099",3
"-88.305502","36.888765",7
"-80.025866","36.889337",2
"-82.654215","36.894806",2
"-80.327524","36.895714",2
"-76.208521","36.895911",31
"-106.58333","36.9",1
"-102.965301","36.903144",1
"-104.43915","36.90336",5
"-88.515287","36.904412",1
"-94.372328","36.904539",9
"-88.758968","36.904548",1
"-119.296234","36.904949",1
"-94.253163","36.905518",3
"-81.645388","36.906696",3
"-82.78183","36.90676",2
"-82.053655","36.908553",1
"-82.39487","36.91427",2
"-111.45583","36.91472",6
"-89.920641","36.917174",1
"-91.052088","36.922108",2
"-84.520773","36.925078",1
"-120.182423","36.928286",16
"-81.146559","36.92855",5
"-91.89891","36.933184",6
"-90.746313","36.934404",2
"-106.995107","36.934793",2
"-121.780262","36.937042",1
"-82.622624","36.93767",1
"-94.733392","36.942292",2
"-85.941203","36.942763",4
"-85.124561","36.945046",1
"-112.894378","36.946374",1
"-80.941469","36.947065",1
"-120.056027","36.955829",1
"-76.542783","36.956505",1
"-122.025983","36.958582",1
"-76.97945","36.966529",1
"-82.935567","36.967054",1
"-121.998017","36.967451",1
"-121.900235","36.968284",1
"-90.54956","36.97116",2
"-82.475496","36.971586",2
"-122.027929","36.971604",2
"-101.073973","36.971874",1
"-90.277511","36.974454",2
"-91.76979","36.974825",1
"-121.95329","36.97523",13
"-80.669513","36.975578",1
"-82.9885","36.97815",1
"-121.74696","36.98025",14
"-80.774844","36.981684",1
"-79.321101","36.983015",1
"-86.394012","36.983441",1
"-119.71159","36.98404",1
"-93.97419","36.984539",2
"-120.050128","36.985551",1
"-121.806342","36.988562",3
"-84.59994","36.98897",2
"-76.661123","36.990826",2
"-76.391998","36.992905",1
"-95.620255","36.994525",1
"-94.31605","36.99534",1
"-91.494175","36.997849",1
"-76.369036","37.000188",1
"-85.609522","37.000783",3
"-82.570697","37.002843",3
"-101.896973","37.00405",1
"-89.17646","37.00533",1
"-121.61935","37.01162",1
"-86.451752","37.017407",36
"-93.20602","37.02089",8
"-86.756891","37.021639",1
"-121.493849","37.023347",19
"-80.056685","37.024849",2
"-84.028217","37.025647",1
"-89.538588","37.025936",1
"-88.713292","37.031586",15
"-121.94972","37.031948",4
"-83.172394","37.03287",1
"-95.61637","37.0373",2
"-122.07551","37.04127",6
"-122.150522","37.041616",1
"-87.487724","37.043116",2
"-100.873809","37.043237",5
"-88.024871","37.044697",5
"-112.52631","37.04749",3
"-95.884949","37.048046",3
"-122.111126","37.052748",62
"-121.949418","37.05297",6
"-85.08857","37.05618",10
"-89.670685","37.056528",1
"-76.463471","37.058296",23
"-106.092246","37.059456",1
"-88.466549","37.061146",1
"-97.03837","37.06197",1
"-93.824061","37.064637",3
"-80.771241","37.064714",4
"-80.32637","37.06488",1
"-93.55214","37.06755",2
"-84.985508","37.068959",1
"-122.006276","37.071387",4
"-76.38992","37.072658",28
"-76.856852","37.07295",1
"-120.623363","37.073301",1
"-88.144971","37.073525",2
"-81.70872","37.07539",2
"-119.49005","37.07545",5
"-94.63967","37.0759",2
"-88.264746","37.076174",4
"-88.74422","37.08311",2
"-78.637846","37.087895",1
"-82.623231","37.088727",4
"-121.606099","37.090125",2
"-94.58314","37.090447",1
"-84.597343","37.093143",1
"-81.79373","37.09317",2
"-94.50487","37.093638",9
"-86.04637","37.09394",1
"-93.820354","37.094411",1
"-120.925426","37.095718",2
"-122.095525","37.096297",3
"-79.270038","37.097301",1
"-122.24338","37.097536",2
"-119.166093","37.098774",5
"-85.908887","37.10279",1
"-84.544294","37.10288",4
"-120.847479","37.103768",23
"-79.799315","37.104127",2
"-98.048121","37.111488",5
"-79.28558","37.11181",1
"-94.502663","37.113343",20
"-89.19785","37.11422",1
"-98.410166","37.114569",1
"-81.51955","37.11484",2
"-85.265586","37.116131",4
"-94.488012","37.117441",1
"-80.556541","37.119732",3
"-93.48019","37.12005",4
"-93.394691","37.121719",1
"-80.752614","37.122327",3
"-120.26018","37.123",3
"-88.63033","37.12367",2
"-90.450586","37.126875",2
"-121.681557","37.130238",17
"-113.50829","37.13054",3
"-92.26349","37.13061",3
"-76.365419","37.132326",1
"-113.65413","37.13304",2
"-84.094796","37.134746",1
"-77.736402","37.134946",1
"-106.190367","37.135059",2
"-81.563406","37.13549",1
"-76.83524","37.13793",2
"-82.855032","37.13885",4
"-110.20735","37.13972",7
"-87.865635","37.140606",1
"-79.359182","37.141308",1
"-118.324006","37.142308",1
"-83.230482","37.144734",1
"-113.367458","37.145366",4
"-94.43545","37.146258",3
"-82.463069","37.149797",1
"-120.987196","37.150438",3
"-77.213961","37.150869",2
"-83.779273","37.151101",3
"-89.610468","37.151512",1
"-84.151564","37.153556",1
"-90.69567","37.15449",5
"-84.096062","37.154931",6
"-84.152678","37.156341",2
"-76.584469","37.157438",1
"-92.415178","37.160913",2
"-119.665194","37.163948",1
"-92.958202","37.165856",1
"-113.67941","37.16859",2
"-76.967517","37.169453",1
"-118.294915","37.169602",6
"-82.878057","37.175138",1
"-81.539856","37.175577",1
"-92.820353","37.17598",1
"-82.751669","37.176559",1
"-122.130887","37.176595",8
"-94.56551","37.17672",1
"-83.302098","37.178996",1
"-95.756197","37.180636",1
"-79.61725","37.18125",4
"-94.314002","37.182292",3
"-113.013922","37.186249",2
"-83.416902","37.187746",3
"-121.705327","37.189396",222
"-104.795074","37.190046",1
"-78.182733","37.190922",1
"-82.651342","37.191103",1
"-92.078527","37.193593",3
"-82.699046","37.195659",1
"-89.7362","37.19672",1
"-87.00006","37.199946",1
"-87.164385","37.20083",2
"-107.12619","37.202251",5
"-85.89552","37.202266",1
"-119.908909","37.202627",1
"-105.418718","37.202995",1
"-108.138519","37.205423",1
"-90.419576","37.207287",1
"-81.560108","37.208448",1
"-105.564458","37.213903",3
"-119.496955","37.2141",3
"-86.001781","37.214196",1
"-89.52453","37.21672",1
"-77.401862","37.218599",1
"-87.624098","37.220571",2
"-79.5619","37.221852",6
"-77.543135","37.222691",1
"-121.983274","37.222788",11
"-86.292256","37.222931",1
"-93.540803","37.224385",2
"-107.59811","37.22556",4
"-93.847381","37.229699",1
"-76.524359","37.230251",9
"-85.17202","37.231312",1
"-79.81059","37.23181",2
"-96.996334","37.232126",6
"-77.263465","37.234733",2
"-77.33279","37.23503",1
"-77.335396","37.235551",3
"-113.35912","37.23859",1
"-88.375665","37.238666",2
"-77.42975","37.239202",1
"-88.995404","37.240291",1
"-101.281684","37.243161",1
"-79.270958","37.243659",2
"-103.354233","37.244567",1
"-88.36059","37.24561",4
"-84.13796","37.248761",1
"-92.752068","37.25579",1
"-122.045164","37.257287",4
"-93.343673","37.25807",76
"-75.961975","37.259125",1
"-119.70098","37.26217",5
"-77.396989","37.26219",3
"-88.820866","37.266563",1
"-93.11713","37.26838",2
"-104.5038","37.269059",5
"-77.28683","37.269655",1
"-81.22232","37.26984",5
"-95.55248","37.27034",1
"-79.941427","37.27097",37
"-92.932494","37.274421",5
"-94.60551","37.2745",1
"-79.877505","37.275674",3
"-85.519334","37.27586",3
"-76.50384","37.2782",1
"-121.955101","37.278563",22
"-86.168796","37.280199",1
"-78.421284","37.280694",2
"-97.42223","37.280877",3
"-79.090832","37.283924",1
"-93.403769","37.28438",2
"-77.296596","37.286676",10
"-82.47126","37.28761",1
"-80.067762","37.28814",7
"-120.503013","37.289429",1
"-98.038455","37.291318",1
"-109.5698","37.29134",1
"-120.460666","37.291563",1
"-83.19055","37.292881",8
"-88.97535","37.29366",2
"-87.12333","37.29393",1
"-121.987277","37.295847",1
"-86.64899","37.297516",1
"-87.532576","37.299458",7
"-121.921202","37.303148",1
"-90.409837","37.303385",1
"-82.35098","37.304",1
"-121.845985","37.304896",1
"-93.42853","37.30505",3
"-89.982306","37.306063",2
"-122.080628","37.30661",7
"-76.746769","37.310451",19
"-93.578642","37.311381",16
"-112.601749","37.311416",1
"-120.467716","37.313241",1
"-82.797478","37.313565",1
"-120.647347","37.317255",13
"-107.880367","37.318364",11
"-88.307812","37.318664",1
"-92.512497","37.319401",5
"-80.63895","37.31957",1
"-82.611355","37.319685",1
"-77.454311","37.320744",4
"-76.53185","37.322121",1
"-80.632965","37.323053",1
"-83.120829","37.324334",2
"-120.864936","37.324536",1
"-119.56625","37.32467",1
"-83.03267","37.33176",2
"-79.221496","37.333664",1
"-89.574605","37.335289",19
"-79.522585","37.336027",7
"-94.30134","37.33616",1
"-79.523457","37.336607",1
"-85.357952","37.337416",5
"-121.213529","37.340337",1
"-95.26108","37.34034",5
"-92.010195","37.340558",1
"-120.594906","37.340598",1
"-93.702108","37.34335",2
"-108.28925","37.345",1
"-120.42415","37.345785",22
"-76.748784","37.347282",1
"-82.95516","37.34815",1
"-107.638267","37.350414",1
"-86.096159","37.350581",1
"-81.251807","37.35391",1
"-108.56024","37.354517",1
"-117.365077","37.354653",1
"-122.144416","37.357472",4
"-120.615184","37.357645",1
"-120.750082","37.358769",2
"-88.492459","37.35947",1
"-79.141653","37.359607",21
"-97.287694","37.359755",1
"-90.69762","37.36033",1
"-83.154594","37.363778",1
"-86.469669","37.363987",1
"-87.651863","37.364469",1
"-115.16446","37.36496",1
"-91.748856","37.366338",1
"-93.175093","37.370209",3
"-77.494085","37.370923",1
"-102.677359","37.371522",2
"-79.318718","37.372437",1
"-108.662826","37.373594",9
"-119.65238","37.37586",1
"-77.444186","37.378118",1
"-119.736326","37.379045",2
"-105.100281","37.37918",3
"-88.758329","37.379384",1
"-122.137464","37.379663",3
"-81.117475","37.379876",8
"-76.804144","37.38006",1
"-122.334825","37.381144",16
"-104.653809","37.381577",1
"-122.09022","37.384959",1
"-122.026548","37.385697",28
"-121.860561","37.386558",1
"-93.137649","37.387169",1
"-92.83268","37.38727",1
"-122.01774","37.388556",49
"-122.415566","37.389057",6
"-77.605362","37.392683",13
"-121.833396","37.394021",1
"-120.885973","37.399608",3
"-82.80627","37.40288",1
"-93.895184","37.406208",1
"-80.391202","37.407739",1
"-120.122715","37.408643",1
"-83.301029","37.409359",1
"-94.70496","37.41088",6
"-76.523701","37.412289",1
"-76.546416","37.41259",3
"-81.105803","37.416395",1
"-87.48083","37.41727",2
"-94.144032","37.417327",1
"-79.87476","37.41819",2
"-95.68026","37.41839",1
"-120.665062","37.419456",1
"-79.710746","37.419582",1
"-79.91887","37.42061",2
"-81.19926","37.42095",1
"-89.266574","37.422793",3
"-88.898049","37.42417",2
"-122.1675","37.42509",4
"-122.253856","37.429939",4
"-84.517065","37.43221",1
"-120.00434","37.433273",4
"-86.208318","37.433583",1
"-105.646816","37.435297",1
"-121.861989","37.436454",17
"-89.810954","37.437333",1
"-93.03102","37.4431",1
"-84.767288","37.443361",2
"-122.149915","37.444122",24
"-86.400828","37.444623",1
"-86.050802","37.445334",1
"-76.38495","37.45291",1
"-77.033714","37.453467",1
"-77.197263","37.453814",1
"-90.84346","37.45394",2
"-77.66258","37.454138",16
"-113.268012","37.455047",1
"-91.207476","37.45584",1
"-86.324894","37.460336",3
"-115.193075","37.460516",1
"-79.463584","37.462021",1
"-86.29186","37.464662",1
"-122.141075","37.468827",1
"-108.35245","37.469333",2
"-121.12966","37.4716",12
"-86.869715","37.472545",1
"-89.163042","37.474268",1
"-77.778885","37.475149",1
"-79.140618","37.475715",5
"-105.790967","37.479933",6
"-93.67382","37.48032",1
"-97.64394","37.48307",1
"-81.89595","37.48344",2
"-120.463408","37.483708",1
"-90.305117","37.489498",2
"-90.336244","37.490565",3
"-118.389367","37.491769",16
"-122.272556","37.496461",8
"-83.657351","37.496523",2
"-80.138591","37.498957",2
"-88.238292","37.500757",1
"-77.271789","37.501495",3
"-84.813283","37.505632",1
"-119.822012","37.506757",1
"-81.099605","37.509522",1
"-122.473404","37.510085",1
"-105.057545","37.511672",6
"-122.349703","37.511834",1
"-82.513615","37.514701",9
"-92.13905","37.5156",2
"-122.29339","37.516644",6
"-82.80599","37.51704",2
"-77.134289","37.518432",2
"-104.223007","37.519198",1
"-118.377286","37.520013",6
"-84.684467","37.522046",4
"-77.557765","37.52487",2
"-95.661801","37.525023",1
"-121.583391","37.526661",27
"-79.834474","37.527349",1
"-122.51127","37.52904",1
"-77.09164","37.52948",1
"-120.790283","37.530414",1
"-77.416103","37.531296",5
"-92.72801","37.532463",1
"-88.971292","37.534099",1
"-122.025352","37.534102",8
"-86.033456","37.534951",1
"-77.005863","37.535579",2
"-96.998807","37.535867",1
"-96.64197","37.53613",1
"-120.911267","37.539587",1
"-85.256025","37.541558",3
"-77.928759","37.541609",6
"-75.74122","37.542324",1
"-97.36324","37.542404",2
"-122.505152","37.542789",4
"-79.244826","37.544326",1
"-119.644267","37.54726",1
"-77.418898","37.547443",1
"-121.988572","37.54827",38
"-97.488432","37.548282",1
"-120.718131","37.55026",1
"-122.051557","37.551482",1
"-80.539672","37.552029",1
"-86.483592","37.552184",1
"-87.436946","37.555045",1
"-79.786151","37.555083",1
"-122.271079","37.558547",7
"-120.913846","37.55928",1
"-85.707267","37.559321",1
"-121.249449","37.561682",1
"-120.967976","37.561889",8
"-97.090019","37.56297",1
"-101.753517","37.565902",1
"-97.228475","37.566129",4
"-122.367573","37.567086",6
"-87.636436","37.570081",1
"-95.748418","37.571672",1
"-120.018973","37.572907",9
"-122.32253","37.573485",14
"-122.379416","37.574103",2
"-122.046557","37.577729",1
"-113.689359","37.579739",2
"-87.287491","37.58095",1
"-76.487212","37.581725",1
"-84.846678","37.581754",1
"-116.598559","37.583805",1
"-121.883018","37.585883",3
"-77.574165","37.586772",96
"-90.62901","37.58811",1
"-76.47439","37.58819",1
"-113.187631","37.590013",16
"-79.108441","37.59162",9
"-84.235247","37.592589",2
"-115.226154","37.592635",2
"-84.426456","37.593625",1
"-82.27542","37.59483",1
"-122.01913","37.59577",10
"-81.190678","37.596319",1
"-122.512754","37.596326",2
"-98.130432","37.596364",5
"-89.71288","37.59727",1
"-122.400083","37.598385",3
"-82.721784","37.600073",1
"-94.697518","37.601241",1
"-85.90552","37.60173",2
"-77.321946","37.601877",1
"-81.53998","37.603344",1
"-75.692465","37.604378",2
"-76.59495","37.60597",1
"-96.029221","37.607625",1
"-95.416422","37.609218",6
"-118.865636","37.609434",8
"-86.729497","37.614496",1
"-122.480015","37.616774",8
"-90.598469","37.616808",2
"-81.679034","37.620526",1
"-90.6404","37.62116",2
